id,uuid,tagId,allNamesByLocale,parentTagIds,createdAt,deletedAt,updatedAt,tagName
576,c0321e88-400b-489d-a7c6-79fe4adc8a6f,18999,"{""da"": ""Lægebehandling"", ""de"": ""Medizinische Betreuung"", ""en"": ""Infirmary"", ""es"": ""Enfermería"", ""fr"": ""Infirmerie"", ""it"": ""Infermeria"", ""ja"": ""診療所"", ""ko"": ""의무실"", ""nl"": ""Ziekenboeg"", ""no"": ""Sykestue"", ""pt"": ""Enfermaria"", ""sv"": ""Sjukrum"", ""zh"": ""医务室"", ""en_AU"": ""Infirmary"", ""en_UK"": ""Infirmary"", ""zh_CN"": ""医务室"", ""zh_HK"": ""醫務室"", ""zh_TW"": ""醫務室""}",,2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Infirmary
577,0ff3eb36-fe31-4bb2-86f2-023d98e0b866,18971,"{""da"": ""Gratis pulverkaffe"", ""de"": ""Kostenloser Instantkaffee"", ""en"": ""Complimentary Instant Cofffee"", ""es"": ""Café instantáneo gratuito"", ""fr"": ""Café soluble offert"", ""it"": ""Caffe istantaneo omaggio"", ""ja"": ""無料のインスタントコーヒー"", ""ko"": ""무료 인스턴트 커피"", ""nl"": ""Gratis oploskoffie"", ""no"": ""Gratis pulverkaffe"", ""pt"": ""Café solúvel de cortesia"", ""sv"": ""Kostnadsfritt snabbkaffe"", ""zh"": ""免费速溶咖啡"", ""en_AU"": ""Complimentary Instant Cofffee"", ""en_UK"": ""Complimentary Instant Cofffee"", ""zh_CN"": ""免费速溶咖啡"", ""zh_HK"": ""免費即溶咖啡"", ""zh_TW"": ""免費即溶咖啡""}",,2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Complimentary Instant Cofffee
578,c8a6e165-6263-45f5-8ec3-b773d0eaa93c,13282,"{""da"": ""Kaffe- og teture"", ""de"": ""Kaffee- & Teetouren"", ""en"": ""Coffee & Tea Tours"", ""es"": ""Visitas guiadas por cafeterías y teterías"", ""fr"": ""Visites avec dégustation de café et de thé"", ""it"": ""Tour di tè e caffè"", ""ja"": ""コーヒー・紅茶ツアー"", ""ko"": ""커피 및 차 투어"", ""nl"": ""Koffie- & theetochten"", ""no"": ""Kaffe- og teturer"", ""pt"": ""Excursões em cafeterias e casas de chá"", ""sv"": ""Kaffe- och terundturer"", ""zh"": ""咖啡和茶游览"", ""en_AU"": ""Coffee & Tea Tours"", ""en_UK"": ""Coffee & Tea Tours"", ""zh_CN"": ""咖啡和茶游览"", ""zh_HK"": ""咖啡和茶之旅"", ""zh_TW"": ""咖啡和茶遊覽""}","{12694,12519}",2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Coffee & Tea Tours
579,4a51d8e2-941e-467e-b51a-55d8686149a5,18972,"{""da"": ""Gratis toiletartikler"", ""de"": ""Kostenlose Toilettenartikel"", ""en"": ""Complimentary Toiletries"", ""es"": ""Artículos de aseo gratuitos"", ""fr"": ""Produits de toilette offerts"", ""it"": ""Articoli da toeletta in omaggio"", ""ja"": ""無料のバス用品"", ""ko"": ""무료 세면도구"", ""nl"": ""Gratis toiletartikelen"", ""no"": ""Gratis toalettartikler"", ""pt"": ""Artigos de higiene pessoal gratuitos"", ""sv"": ""Kostnadsfria toalettartiklar"", ""zh"": ""免费洗漱用品"", ""en_AU"": ""Complimentary Toiletries"", ""en_UK"": ""Complimentary Toiletries"", ""zh_CN"": ""免费洗漱用品"", ""zh_HK"": ""免費梳洗用品"", ""zh_TW"": ""免費衛浴用品""}",,2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Complimentary Toiletries
580,81f2a70e-c530-4447-a223-1663d493a3ec,13283,"{""da"": ""Madlavningskurser"", ""de"": ""Kochkurse"", ""en"": ""Cooking Classes"", ""es"": ""Clases de cocina"", ""fr"": ""Cours de cuisine"", ""it"": ""Corsi di cucina"", ""ja"": ""料理教室・お菓子作り"", ""ko"": ""요리 교실"", ""nl"": ""Kookcursussen"", ""no"": ""Matlagingskurs"", ""pt"": ""Aulas de culinária"", ""sv"": ""Matlagningskurser"", ""zh"": ""烹饪班"", ""en_AU"": ""Cooking Classes"", ""en_UK"": ""Cooking Classes"", ""zh_CN"": ""烹饪班"", ""zh_HK"": ""烹飪課程"", ""zh_TW"": ""烹飪課程""}","{12694,12519}",2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Cooking Classes
581,fcbd8f9d-78f7-46a7-9f44-ed76197d6c57,18973,"{""da"": ""Gratis velkomstdrink"", ""de"": ""Kostenloses Begrüßungsgetränk"", ""en"": ""Complimentary Welcome Drink"", ""es"": ""Bebida de bienvenida gratuita"", ""fr"": ""Boisson de bienvenue offerte"", ""it"": ""Drink di benvenuto omaggio"", ""ja"": ""無料のウェルカムドリンク"", ""ko"": ""무료 웰컴 드링크"", ""nl"": ""Gratis welkomstdrankje"", ""no"": ""Gratis velkomstdrikke"", ""pt"": ""Drinque gratuito de boas-vindas"", ""sv"": ""Kostnadsfri välkomstdrink"", ""zh"": ""免费迎宾饮料"", ""en_AU"": ""Complimentary Welcome Drink"", ""en_UK"": ""Complimentary Welcome Drink"", ""zh_CN"": ""免费迎宾饮料"", ""zh_HK"": ""免費迎賓飲品"", ""zh_TW"": ""免費迎賓飲料""}",,2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Complimentary Welcome Drink
582,3c87efc6-158b-4317-a77e-452f4c58ce81,13280,"{""da"": ""Bryggeriture"", ""de"": ""Brauereitouren"", ""en"": ""Brewery Tours"", ""es"": ""Visitas guiadas a cervecerías"", ""fr"": ""Visites de brasseries"", ""it"": ""Tour dei birrifici"", ""ja"": ""醸造所ツアー"", ""ko"": ""양조장 투어"", ""nl"": ""Brouwerijtours"", ""no"": ""Bryggeriturer"", ""pt"": ""Excursões em cervejarias"", ""sv"": ""Bryggerirundturer"", ""zh"": ""啤酒厂游览"", ""en_AU"": ""Brewery Tours"", ""en_UK"": ""Brewery Tours"", ""zh_CN"": ""啤酒厂游览"", ""zh_HK"": ""啤酒廠之旅"", ""zh_TW"": ""釀酒廠遊覽""}","{12694,12519}",2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Brewery Tours
583,2294b957-b50d-42ac-b667-a4bfe3f310a7,19821,"{""da"": ""Elevator"", ""de"": ""Fahrstuhl"", ""en"": ""Elevator"", ""es"": ""Ascensor"", ""fr"": ""Ascenseur"", ""it"": ""Ascensore"", ""ja"": ""エレベーター"", ""ko"": ""엘리베이터"", ""nl"": ""Lift"", ""no"": ""Heis"", ""pt"": ""Elevador"", ""sv"": ""Hiss"", ""zh"": ""电梯"", ""en_AU"": ""Elevator"", ""en_UK"": ""Elevator"", ""zh_CN"": ""电梯"", ""zh_HK"": ""設有電梯"", ""zh_TW"": ""電梯""}",,2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Elevator
584,b139e99e-4485-4d1d-afa1-4a3b535ef176,18974,"{""da"": ""Gratis wi-fi i forretningscenter"", ""de"": ""Kostenloser WLAN-Zugang im Business Center"", ""en"": ""Free Wifi in the Business Center"", ""es"": ""Conexión wifi gratuita en el centro de negocios"", ""fr"": ""Wi-Fi gratuit dans le centre d'affaires"", ""it"": ""Wi-Fi gratuito nel centro congressi"", ""ja"": ""ビジネスセンターの無料のWi-Fi"", ""ko"": ""비지니스 센터 내 무료 Wi-Fi"", ""nl"": ""Gratis wifi in het businesscentrum"", ""no"": ""Gratis Wi-Fi på forretningssenteret"", ""pt"": ""Wi-Fi gratuito no centro de convenções"", ""sv"": ""Kostnadsfritt wifi i affärscentret"", ""zh"": ""商务中心的免费 Wifi"", ""en_AU"": ""Free Wifi in the Business Centre"", ""en_UK"": ""Free Wifi in the Business Center"", ""zh_CN"": ""商务中心的免费 Wifi"", ""zh_HK"": ""商務中心設有免費 Wifi"", ""zh_TW"": ""商務中心有免費無線網路""}",,2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Free Wifi in the Business Center
585,fddf6a13-4008-4b82-b94c-93217e289366,13281,"{""da"": ""Chokoladeture"", ""de"": ""Schokoladentouren"", ""en"": ""Chocolate Tours"", ""es"": ""Rutas de degustación de chocolate"", ""fr"": ""Circuit de dégustation de chocolat"", ""it"": ""Tour del cioccolato"", ""ja"": ""チョコレート ツアー"", ""ko"": ""초콜릿 투어"", ""nl"": ""Chocoladetours"", ""no"": ""Sjokoladeturer"", ""pt"": ""Excursões de chocolate"", ""sv"": ""Chokladrundturer"", ""zh"": ""巧克力游览"", ""en_AU"": ""Chocolate Tours"", ""en_UK"": ""Chocolate Tours"", ""zh_CN"": ""巧克力游览"", ""zh_HK"": ""朱古力之旅"", ""zh_TW"": ""巧克力遊覽""}","{12694,12519}",2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Chocolate Tours
586,96495897-8aac-4913-ad71-fe1d2452464d,19820,"{""da"": ""Skiltning med stor skrift"", ""de"": ""Beschilderung in Großdruck"", ""en"": ""Large print signage"", ""es"": ""Señalización con letras grande"", ""fr"": ""Signalisation à gros caractères"", ""it"": ""Segnaletica a caratteri grandi"", ""ja"": ""字体が大きな案内表示"", ""ko"": ""큰 글씨로 인쇄된 신호"", ""nl"": ""Borden met grote lettertypen"", ""no"": ""Skilting med stor skrift"", ""pt"": ""Sinalizações com letras grandes"", ""sv"": ""Skyltar med stor text"", ""zh"": ""大字版印刷标牌"", ""en_AU"": ""Large print signage"", ""en_UK"": ""Large print signage"", ""zh_CN"": ""大字版印刷标牌"", ""zh_HK"": ""設有放大字體指示牌"", ""zh_TW"": ""加大字體標示""}",,2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Large print signage
587,ffa3572b-ed46-430d-85cd-a346f15834ae,13286,"{""da"": ""Markedsture"", ""de"": ""Markttouren"", ""en"": ""Market Tours"", ""es"": ""Rutas por mercados"", ""fr"": ""Visites de marchés"", ""it"": ""Tour dei mercati"", ""ja"": ""マーケット ツアー"", ""ko"": ""시장 투어"", ""nl"": ""Markttours"", ""no"": ""Markedsturer"", ""pt"": ""Excursões em mercados"", ""sv"": ""Marknadsrundturer"", ""zh"": ""集市游览"", ""en_AU"": ""Market Tours"", ""en_UK"": ""Market Tours"", ""zh_CN"": ""集市游览"", ""zh_HK"": ""市集遊覽"", ""zh_TW"": ""市場遊覽""}","{12694,12519}",2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Market Tours
806,00eaa4ae-5a4e-4a4f-ac86-a4c9de2c6fe9,21623,"{""da"": ""Lacrosse"", ""de"": ""Lacrosse"", ""en"": ""Lacrosse"", ""es"": ""Lacrosse"", ""fr"": ""Lacrosse"", ""it"": ""Lacrosse"", ""ja"": ""ラクロス"", ""ko"": ""라크로스"", ""nl"": ""Lacrosse"", ""no"": ""Lacrosse"", ""pt"": ""Lacrosse"", ""sv"": ""Lacrosse"", ""zh"": ""长曲棍球"", ""en_AU"": ""Lacrosse"", ""en_UK"": ""Lacrosse"", ""zh_CN"": ""长曲棍球"", ""zh_HK"": ""棍網球"", ""zh_TW"": ""袋棍球""}","{12040,21912}",2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Lacrosse
588,42ef0221-c1e2-4661-ac56-ebf381fcf159,13287,"{""da"": ""Sake-ture"", ""de"": ""Sake-Touren"", ""en"": ""Sake Tours"", ""es"": ""Rutas de degustación de sake"", ""fr"": ""Circuit de dégustation de saké"", ""it"": ""Tour del sakè"", ""ja"": ""酒ツアー"", ""ko"": ""사케 투어"", ""nl"": ""Saketours"", ""no"": ""Saketurer"", ""pt"": ""Excursões em fábricas de saquê"", ""sv"": ""Sakerundturer"", ""zh"": ""日本清酒游览"", ""en_AU"": ""Sake Tours"", ""en_UK"": ""Sake Tours"", ""zh_CN"": ""日本清酒游览"", ""zh_HK"": ""清酒之旅"", ""zh_TW"": ""清酒遊覽""}","{12694,12519}",2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Sake Tours
589,b5fbfd53-f214-4cf6-92b1-808dc18ef0e4,13284,"{""da"": ""Destilleriture"", ""de"": ""Brennereitouren"", ""en"": ""Distillery Tours"", ""es"": ""Visitas guiadas a destilerías"", ""fr"": ""Visites de distilleries"", ""it"": ""Tour di distillerie"", ""ja"": ""蒸留所ツアー"", ""ko"": ""증류소 투어"", ""nl"": ""Distilleerderijtours"", ""no"": ""Brenneri-turer"", ""pt"": ""Excursões por destilarias"", ""sv"": ""Destillerirundturer"", ""zh"": ""酿酒厂游览"", ""en_AU"": ""Distillery Tours"", ""en_UK"": ""Distillery Tours"", ""zh_CN"": ""酿酒厂游览"", ""zh_HK"": ""酒廠遊覽"", ""zh_TW"": ""酒廠遊覽""}","{12694,12519}",2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Distillery Tours
590,6cf9d4d6-d4a0-453b-9aa0-975325b3fce4,16551,"{""da"": ""Skjulte perler"", ""de"": ""Geheimtipps"", ""en"": ""Hidden Gems"", ""es"": ""Joyas ocultas"", ""fr"": ""Joyaux cachés"", ""it"": ""Tesori nascosti"", ""ja"": ""穴場スポット"", ""ko"": ""숨겨진 보석 같은 곳"", ""nl"": ""Verborgen juweeltjes"", ""no"": ""Skjulte perler"", ""pt"": ""Tesouros escondidos"", ""sv"": ""Oupptäckta pärlor"", ""zh"": ""隐藏的瑰宝"", ""en_AU"": ""Hidden Gems"", ""en_UK"": ""Hidden Gems"", ""zh_CN"": ""隐藏的瑰宝"", ""zh_HK"": ""隱世珍寶"", ""zh_TW"": ""私房秘點""}",,2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Hidden Gems
591,f6b531b1-e152-48a3-8035-79071449831c,18970,"{""da"": ""Gratis offentlig parkering i nærheden"", ""de"": ""Kostenloser öffentlicher Parkplatz in der Nähe"", ""en"": ""Free Public Parking Nearby"", ""es"": ""Aparcamiento público gratuito cerca"", ""fr"": ""Parking public gratuit à proximité"", ""it"": ""Parcheggio pubblico gratuito nelle vicinanze"", ""ja"": ""周辺の無料公共駐車場"", ""ko"": ""가까운 공공 무료 주차장"", ""nl"": ""Gratis openbaar parkeren in de buurt"", ""no"": ""Gratis offentlig parkering i nærheten"", ""pt"": ""Estacionamento gratuito e público nos arredores"", ""sv"": ""Kostnadsfri allmän parkering i närheten"", ""zh"": ""附近免费公共停车场"", ""en_AU"": ""Free Public Parking Nearby"", ""en_UK"": ""Free Public Parking Nearby"", ""zh_CN"": ""附近免费公共停车场"", ""zh_HK"": ""附近設有免費公共停車場"", ""zh_TW"": ""附近有免費公共停車場""}",,2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Free Public Parking Nearby
592,ab96134e-7f82-4acc-abbd-5a96c8202152,13285,"{""da"": ""Madture"", ""de"": ""Kulinarische Touren"", ""en"": ""Food Tours"", ""es"": ""Tours gastronómicos"", ""fr"": ""Circuits gastronomiques"", ""it"": ""Tour gastronomici"", ""ja"": ""グルメツアー"", ""ko"": ""음식 투어"", ""nl"": ""Culinaire tours"", ""no"": ""Matturer"", ""pt"": ""Excursões gastronômicas"", ""sv"": ""Matrundturer"", ""zh"": ""美食游览"", ""en_AU"": ""Food Tours"", ""en_UK"": ""Food Tours"", ""zh_CN"": ""美食游览"", ""zh_HK"": ""美食遊覽"", ""zh_TW"": ""美食遊覽""}",{12519},2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Food Tours
593,4c9dc3ca-b31f-43ed-a107-2e38589074d7,18979,"{""da"": ""Spillelokale"", ""de"": ""Spielzimmer"", ""en"": ""Game Room"", ""es"": ""Sala de juegos"", ""fr"": ""Salle de jeux"", ""it"": ""Sala giochi"", ""ja"": ""娯楽室"", ""ko"": ""게임 룸"", ""nl"": ""Recreatieruimte"", ""no"": ""Leke- og aktivitetsrom"", ""pt"": ""Sala de jogos"", ""sv"": ""Spelrum"", ""zh"": ""娱乐室"", ""en_AU"": ""Game Room"", ""en_UK"": ""Game Room"", ""zh_CN"": ""娱乐室"", ""zh_HK"": ""遊戲室"", ""zh_TW"": ""遊戲間""}",,2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Game Room
594,411b0aac-839f-4b11-b332-509a76536709,19827,"{""da"": ""Handicapvenlig vask"", ""de"": ""Waschbecken in rollstuhlgerechter Höhe"", ""en"": ""Accessible-height sink"", ""es"": ""Lavamanos a una altura accesible"", ""fr"": ""Lavabo abaissé"", ""it"": ""Lavabo ad altezza accessibile"", ""ja"": ""バリアフリー対応の高さの洗面台"", ""ko"": ""장애인용 높이 개수대"", ""nl"": ""Wastafel met aanpasbare hoogte"", ""no"": ""Høydetilpasset vask"", ""pt"": ""Pia com altura acessível"", ""sv"": ""Handfat i tillgänglig höjd"", ""zh"": ""无障碍水槽"", ""en_AU"": ""Accessible-height sink"", ""en_UK"": ""Accessible-height sink"", ""zh_CN"": ""无障碍水槽"", ""zh_HK"": ""設有無障礙洗臉台"", ""zh_TW"": ""無障礙高度洗臉台""}",,2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Accessible-height sink
595,b4b19b3b-e54e-4e30-b9c2-a1307e61351b,19826,"{""da"": ""Handicapvenligt toilet"", ""de"": ""Toilette in rollstuhlgerechter Höhe"", ""en"": ""Accessible-height toilet"", ""es"": ""Aseo a una altura accesible"", ""fr"": ""Toilettes accessibles"", ""it"": ""Servizi igienici accessibili per disabili"", ""ja"": ""バリアフリー対応の座面高さのトイレ"", ""ko"": ""장애인용 높이 변기"", ""nl"": ""Toilet met aanpasbare hoogte"", ""no"": ""Høydetilpasset handikaptoalett"", ""pt"": ""Vaso sanitário com altura acessível"", ""sv"": ""Toalett i tillgänglig höjd"", ""zh"": ""无障碍便池"", ""en_AU"": ""Accessible-height toilet"", ""en_UK"": ""Accessible-height toilet"", ""zh_CN"": ""无障碍便池"", ""zh_HK"": ""設有無障礙廁所"", ""zh_TW"": ""無障礙高度馬桶""}",,2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Accessible-height toilet
596,a1a28c62-dce8-443d-b699-c51fa18d8ddb,16556,"{""da"": ""En hurtig bid mad"", ""de"": ""Schnellimbiss"", ""en"": ""Quick Bites"", ""es"": ""Tentempiés"", ""fr"": ""Repas sur le pouce"", ""it"": ""Ristorazione senza servizio al tavolo"", ""ja"": ""軽食"", ""ko"": ""간단한 음식"", ""nl"": ""Snelle hap"", ""no"": ""Smått og godt"", ""pt"": ""Lanches rápidos"", ""sv"": ""Smått och gott"", ""zh"": ""快餐小吃"", ""en_AU"": ""Quick Bites"", ""en_UK"": ""Quick Bites"", ""zh_CN"": ""快餐小吃"", ""zh_HK"": ""小吃"", ""zh_TW"": ""小吃""}",,2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Quick Bites
597,e780f878-3dea-4224-92ac-aeba801e315f,13288,"{""da"": ""Street food-ture"", ""de"": ""Street-Food-Touren"", ""en"": ""Street Food Tours"", ""es"": ""Rutas por puestos de comida callejeros"", ""fr"": ""Circuits de street-food"", ""it"": ""Tour del cibo di strada"", ""ja"": ""屋台・ストリートフードツアー"", ""ko"": ""길거리 음식 투어"", ""nl"": ""Streetfood-tours"", ""no"": ""Gatematturer"", ""pt"": ""Excursões de comida de rua"", ""sv"": ""Gatumatsrundturer"", ""zh"": ""街头美食游览"", ""en_AU"": ""Street Food Tours"", ""en_UK"": ""Street Food Tours"", ""zh_CN"": ""街头美食游览"", ""zh_HK"": ""街頭美食之旅"", ""zh_TW"": ""街頭小吃遊覽""}","{12694,12519}",2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Street Food Tours
598,aaf32ea8-e09d-4818-add4-d660abe351e6,19829,"{""da"": ""Bred indgang til badeværelset"", ""de"": ""Breiter Eingang in das Badezimmer"", ""en"": ""Wide doorway into bathroom"", ""es"": ""Puerta ancha en el baño"", ""fr"": ""Large embrasure de porte de salle de bain"", ""it"": ""Bagno con ampio ingresso"", ""ja"": ""バスルームの広い出入口"", ""ko"": ""넓은 화장실 출입구"", ""nl"": ""Brede deuropening naar badkamer"", ""no"": ""Bred døråpning til bad"", ""pt"": ""Banheiro com porta ampla"", ""sv"": ""Bred dörröppning till badrum"", ""zh"": ""宽敞的卫生间入口"", ""en_AU"": ""Wide doorway into bathroom"", ""en_UK"": ""Wide doorway into bathroom"", ""zh_CN"": ""宽敞的卫生间入口"", ""zh_HK"": ""設有通往浴室的寬敞門道"", ""zh_TW"": ""加寬浴室門口""}",,2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Wide doorway into bathroom
609,3b4b8fc3-e458-4868-881b-b90d5f04e59f,18982,"{""da"": ""Gavebutik"", ""de"": ""Geschenkeshop"", ""en"": ""Gift Shop"", ""es"": ""Tienda de regalos"", ""fr"": ""Boutique de souvenirs"", ""it"": ""Negozio di articoli da regalo"", ""ja"": ""ギフトショップ"", ""ko"": ""기념품 가게"", ""nl"": ""Souvenirwinkel"", ""no"": ""Gavebutikk"", ""pt"": ""Loja de suvenir"", ""sv"": ""Souvenirbutik"", ""zh"": ""礼品店"", ""en_AU"": ""Gift Shop"", ""en_UK"": ""Gift Shop"", ""zh_CN"": ""礼品店"", ""zh_HK"": ""禮品店"", ""zh_TW"": ""禮品商店""}",,2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Gift Shop
599,63380abe-bf42-49c0-8800-8b51106d6e0a,13289,"{""da"": ""Vinsmagninger og -ture"", ""de"": ""Weinproben & -touren"", ""en"": ""Wine Tastings & Tours"", ""es"": ""Rutas de degustación y cata de vinos"", ""fr"": ""Visites de cave à vin et dégustations"", ""it"": ""Tour e degustazioni di vini"", ""ja"": ""ワイン試飲 & ツアー"", ""ko"": ""와인 시음 및 투어"", ""nl"": ""Wijnproeverijen en tours"", ""no"": ""Vinsmaking og -turer"", ""pt"": ""Excursões e degustação de vinho"", ""sv"": ""Vinprovningar och -rundturer"", ""zh"": ""葡萄酒品鉴与游览"", ""en_AU"": ""Wine Tastings & Tours"", ""en_UK"": ""Wine Tastings & Tours"", ""zh_CN"": ""葡萄酒品鉴与游览"", ""zh_HK"": ""品酒和遊覽"", ""zh_TW"": ""品酒和遊覽""}","{12694,12519}",2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Wine Tastings & Tours
600,d8568c35-63dc-4f2c-b786-f3f5a194729e,19828,"{""da"": ""Fastmonterede gribehåndtag på badeværelset"", ""de"": ""Feste Haltegriffe im Badezimmer"", ""en"": ""Fixed grab bars in bathroom"", ""es"": ""Barras de sujeción fijas en el baño"", ""fr"": ""Barres d'appui fixes dans la salle de bain"", ""it"": ""Maniglioni fissi in bagno"", ""ja"": ""バスルームの固定式手すり"", ""ko"": ""욕실의 붙박이 가로대"", ""nl"": ""Vaste grijpstangen in badkamer"", ""no"": ""Monterte håndtak på bad"", ""pt"": ""Barras de apoio no banheiro"", ""sv"": ""Fasta handtag i badrum"", ""zh"": ""卫生间固定扶手"", ""en_AU"": ""Fixed grab bars in bathroom"", ""en_UK"": ""Fixed grab bars in bathroom"", ""zh_CN"": ""卫生间固定扶手"", ""zh_HK"": ""設有浴室固定扶手"", ""zh_TW"": ""固定浴室扶手""}",,2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Fixed grab bars in bathroom
601,f397d5ba-7f0e-4c14-a277-d5d05e455e3b,18975,"{""da"": ""Gratis kabelforbundet internet i forretningscenter"", ""de"": ""Kostenlose kabelgebundene Internetverbindung im Business Center"", ""en"": ""Free Wired Internet in the Business Center"", ""es"": ""Conexión por cable a Internet gratuita en el centro de negocios"", ""fr"": ""Internet filaire gratuit dans le centre d'affaires"", ""it"": ""Connessione Internet cablata gratuita nel centro congressi"", ""ja"": ""ビジネスセンターの無料有線インターネット"", ""ko"": ""비지니스 센터 내 무료 유선 인터넷"", ""nl"": ""Gratis internet via de kabel in het businesscentrum"", ""no"": ""Gratis internett via kabel på forretningssenteret"", ""pt"": ""Internet a cabo gratuita no business center"", ""sv"": ""Kostnadsfritt trådanslutet internet i affärscentret"", ""zh"": ""商务中心的免费有线网络"", ""en_AU"": ""Free Wired Internet in the Business Centre"", ""en_UK"": ""Free Wired Internet in the Business Center"", ""zh_CN"": ""商务中心的免费有线网络"", ""zh_HK"": ""商務中心設有免費有線網絡"", ""zh_TW"": ""商務中心有免費有線網路""}",,2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Free Wired Internet in the Business Center
602,1ef0c3c5-86f4-4767-ae5b-7eac8cca6fa1,19823,"{""da"": ""Elevator med lydsignaler"", ""de"": ""Fahrstuhl mit akustischen Signalen"", ""en"": ""Elevator with audible signals"", ""es"": ""Ascensor con señales acústicas"", ""fr"": ""Ascenseur avec signaux sonores"", ""it"": ""Ascensore con segnali acustici"", ""ja"": ""音声案内のエレベーター"", ""ko"": ""음성 신호가 있는 엘리베이터"", ""nl"": ""Lift met geluidssignaal"", ""no"": ""Heis med lydsignaler"", ""pt"": ""Elevador com sinalização sonora"", ""sv"": ""Hiss med hörbara signaler"", ""zh"": ""带声音信号的电梯"", ""en_AU"": ""Elevator with audible signals"", ""en_UK"": ""Elevator with audible signals"", ""zh_CN"": ""带声音信号的电梯"", ""zh_HK"": ""設有提供語音指示的電梯"", ""zh_TW"": ""電梯有語音提示""}",,2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Elevator with audible signals
603,e1c07a65-22be-48a7-ae05-1325ed2f6a45,18976,"{""da"": ""Fransk"", ""de"": ""Französisch"", ""en"": ""French"", ""es"": ""Francés"", ""fr"": ""Français"", ""it"": ""Francese"", ""ja"": ""フランス語"", ""ko"": ""프랑스어"", ""nl"": ""Frans"", ""no"": ""Fransk"", ""pt"": ""Francês"", ""sv"": ""Franska"", ""zh"": ""法语"", ""en_AU"": ""French"", ""en_UK"": ""French"", ""zh_CN"": ""法语"", ""zh_HK"": ""法文"", ""zh_TW"": ""法語""}",,2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,French
604,55caa1a5-0a44-454b-820a-e577d97454a9,19822,"{""da"": ""Elevator med blindskrift"", ""de"": ""Fahrstuhl mit Brailleschrift"", ""en"": ""Elevator with braille"", ""es"": ""Ascensor con braille"", ""fr"": ""Ascenseur avec signalisation en braille"", ""it"": ""Ascensore con segnaletica in Braille"", ""ja"": ""エレベーターの点字表示"", ""ko"": ""점자가 있는 엘리베이터"", ""nl"": ""Lift met braille"", ""no"": ""Heis med punktskrift"", ""pt"": ""Braille no elevador"", ""sv"": ""Hiss med punktskrift"", ""zh"": ""带盲文的电梯"", ""en_AU"": ""Elevator with braille"", ""en_UK"": ""Elevator with braille"", ""zh_CN"": ""带盲文的电梯"", ""zh_HK"": ""設有凸字的電梯"", ""zh_TW"": ""有點字的電梯""}",,2024-04-10 00:50:21.723000 +00:00,,2024-04-10 00:50:21.723000 +00:00,Elevator with braille
